term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
appearance,-0.041288457163106106,-0.08584803953431233,-0.014735058991087834,0.010947056031191133,-0.006209061466619176,0.00978549909217522,-0.010557848796276942,-0.020967524038264393,-0.09978846503769298,-0.019655856097934136
country,-0.056364588491987604,-0.01221183544892433,-0.020891421480958655,0.01769067243236446,-0.007117848005452926,0.001876435787759247,-0.05989839136370639,0.010260201495200764,-0.008991970664319863,-0.03221613123735694
latter,-0.03314379466753399,0.010857636844632689,-0.01932400638556089,-0.008873626615151876,0.01301303968800562,-0.00725265020598216,-0.0054421838391668625,-0.01912879458908133,0.0038873518901947845,-0.009108567291726197
end,-0.04965333350948132,0.018265386462454042,0.005929908581760419,0.038309077529002616,6.442410832117169e-05,-0.01592414445791046,-0.02614182803549575,-0.01792461955976819,-0.006675516407085159,-0.013290445873944847
house,-0.06151273953402759,0.01751712296952467,0.03919257912311538,-0.05254561090727617,0.06459427873396952,0.008379921225171045,0.029549353798855107,-0.03977349215493128,0.039183644624336884,-0.015831735867682495
door,-0.04500071448374465,0.0024074023447420777,0.0888369685955998,-0.027465932770853005,0.02647217911441647,-0.04888865938845401,0.042498599275639495,0.007438569063940649,0.009974814530386403,-0.01123824424587873
lives,-0.033649037862927174,0.019945174526812333,-0.001877600346521118,0.03807542545986866,0.031747280601368444,-0.011415809784452011,0.00018210157504610494,-0.053746321232849024,-0.026693244379238285,0.0337734702938718
opinion,-0.03676682405682098,-0.013902067190520269,-0.020911100615666135,-0.013880340096366232,0.01962779100548174,0.011747699208121909,-0.03069203697003412,0.01844026445805739,0.0037135819056599057,0.01792204635195166
curiosity,-0.03540610641454554,-0.02942002245210254,0.0008678808545143952,-0.02699352696443976,0.046130306017411186,-0.004870186266442711,-0.021961480031580244,-0.003778157983735347,-0.012014293028894547,-0.013255638454814922
sight,-0.02858921945716333,0.0004905193266094758,0.023007129684781302,-0.013138693427182768,0.012272460950563228,-0.00574850624725751,0.0064459101211166,0.03521526109679388,-0.02291024445473448,-0.0028320415012401553
blood,-0.04951294391852021,0.027276939794153736,0.025886866266122056,0.024627072330749677,0.03362310238914072,0.09694219372646075,0.015942833572013423,0.04109831512683191,0.017016170742866994,-0.019504116589414956
future,-0.037583326622796176,-0.011795837835788463,-0.014602174205509551,-0.008398992768820373,0.004842686370694463,-0.005036755314851462,0.03807887858762791,0.00021297656177574347,-0.037141203384636265,0.02166844727733615
months,-0.029766133656637182,-0.0011551781135763484,0.0160484245470239,0.02922930071465799,0.01571606350434728,-0.017250771050683896,0.0020418141729949147,-0.03604599335450156,0.0022034919942014743,0.008129750420116114
quarter,-0.027332021494975843,0.0005814403965807703,-0.0015785285288430096,0.005895837785353445,0.017907544835041384,-0.021148842344742378,-0.012577212359773658,0.006695843386047484,0.017066779709154066,0.0037940693763555476
days,-0.049104770825932745,-0.003908791308680387,0.018833744047263717,0.021827969658029054,0.03015169543000173,-0.0026265312981351577,0.030534500756234043,0.01736910264804788,0.016540248799749004,0.0002922298190027318
something,-0.04609462532763399,0.01591150605139765,0.08268970146844698,-0.0503060167100782,-0.028068031547930538,0.001062641895079548,0.028401557864169875,-0.029974835555124528,0.013860598049233045,0.015951531542077076
half,-0.04539464435526992,-0.00446296443381464,0.02192964816725566,0.002515668599914147,0.023568830925561134,-0.01879083666072903,-0.0027427948779592862,0.01740068403252466,0.002935054733580842,-0.0019036558153147116
story,-0.03592621262078069,-0.010635688457709142,0.01156873422382012,-0.012404176053412333,0.01669281430434856,0.030462940455748343,0.03261436492247604,-0.0016250702767292777,-0.014102345435847354,0.003207123474816272
war,-0.05364494573238101,0.0452953663070341,0.06223040208863144,0.10136270209668621,-0.05169397022224757,-0.11475742046991597,0.012086115353637551,0.10025967591517684,0.008730470356875015,-0.024251088678269975
ours,-0.026249173386438153,0.0013239160021313449,0.0009691173639927624,-0.016351410153242756,-0.0314725439978217,-0.010638606501257189,0.00041209316226378074,0.011154494313591456,-0.007043819708737595,0.007479684118804951
opportunity,-0.02973518725786437,0.01221047848716185,0.004729843712629809,-0.029804622612196234,-0.03563181789191818,-0.007547244381153841,0.002562029497381007,0.06696509290102341,-0.06580202621990451,0.012097304127596806
reply,-0.032391072393303036,0.02136538040773756,-0.0210780168488638,-0.02891304227435829,0.01061210759708847,-0.004950806423350167,0.03380937180990328,-0.014106421863692289,0.005703803559579164,0.006628182986057079
thousands,-0.024340084084781905,0.013549053941799553,-0.008090487885845453,0.03891066368050767,-0.020063868253025766,-0.007387277338998689,-0.01015659573789819,-0.01460491702020943,-0.0031327782635442915,-0.006558070252319846
twentieth,-0.03441984840887042,0.02853723494014029,-0.019252658326095035,-0.021236052975619004,0.02833118788110962,-0.020817476475852668,0.020287481784827546,-0.01435724875704591,-0.020578439328798458,0.023117843265016084
books,-0.03693210015996697,0.018591721312138643,0.025176188289162266,-0.03363739913895605,-0.016121696116658157,0.05878581616004851,0.034598249216017854,0.017226213638194595,0.005639297708248364,0.003040178256481401
thing,-0.04187252867461452,0.0026179441664623336,0.018030982418872042,-0.010666271696689234,-0.006700783987679397,0.009613259441169175,0.0012999533390812325,0.032141092716289815,-0.008185580586292924,-0.006928251911878784
3,-0.029271024881396473,0.022364111052587402,0.014300048022578104,0.04558365473304135,0.007341428778252057,0.0346175154988625,0.018417845864990786,0.005631675383189575,-0.0014175898196773246,-0.007783514359629908
minds,-0.02849497218317126,0.005159220879367808,-0.007135708991306384,-0.0018177657258732372,-0.006758311407914981,0.0234053827389683,9.046775896823745e-07,-0.016129065695965582,-0.007709941332598398,0.005353549127155021
book,-0.06679934678725902,0.03237020599746907,-0.04963647773461507,0.0040822215368909185,-0.004440223623204435,0.1063340628721532,0.06267406765500919,0.01815217070547804,-0.012611805497527617,-0.020254682260067696
loss,-0.02873979060787553,0.010173634804454315,-0.01533122370468547,-0.013896454850976708,0.014283026705597873,-0.02178016487005756,0.007380725391748654,-0.01580699806206781,-0.00673261771570432,-0.003364162190961696
food,-0.035415475684995076,-0.01828561163376149,0.03053777376416358,-0.0036674170558212765,-0.004853717848557698,-0.006234521880042282,-0.005171220754620945,0.019102269675577287,-0.0015789655181693023,-0.012932663078154712
centuries,-0.029170860254797096,0.018714741413856147,-0.0062768158408856795,0.03402042054938346,0.004387930239348836,0.01948823584644936,-0.0133474833295199,-0.015015098140150972,-0.02340193189156352,0.018759949431331586
control,-0.03304226991057195,0.030966824756525894,0.006900564408875977,0.006506522525597471,-0.06716688642249771,-0.06514621132594427,0.0029317459021646654,0.07321052315929029,-0.006154099201611477,0.004663790358238149
support,-0.03628642560214409,0.013768738633462119,-0.046555206971085866,-0.05020584322349045,-0.01811942114826269,-0.015074156464127915,-0.003940106757951689,-0.012959396505307714,-0.010009603351747326,0.016499733351980007
dream,-0.036053015590108185,0.026331856141612462,0.0029985968834257385,0.018416903663401017,0.030244933822932005,0.021591010598429643,0.02595334289784998,-0.004748240336316269,-0.008837559625182668,-0.016157953922253027
members,-0.0442625103499655,0.04909012779799695,-0.03283130633199223,0.03305737325848321,-0.03184852866666623,-0.042174342938929445,-0.012065701532559736,-0.053184968855673725,0.0024666148275689238,0.02067784365994316
building,-0.04439214349391527,0.028670772781210326,0.033561015815569764,0.0719139852370285,0.04371326662108577,-0.08653134202485945,-0.022553140269530137,-0.030628711668692563,0.03613121859986829,0.01708739014810783
deal,-0.02503879754472247,0.005184413393236938,-0.001721000223209209,-0.0167599869050034,0.002522326526104769,-0.0027355887970759198,0.0027435740162724902,0.007494018804071725,0.012828985513612369,-0.0057772754339567006
sound,-0.024910307266166776,-0.0018316806754139876,0.016482019960695305,0.02014138900913445,0.008523383109003689,-0.005254640838941288,-0.012395973582212732,-0.011859881963008847,-0.0058649981661515116,-0.010245615070673408
minutes,-0.031729527940659606,-0.011110693075492454,0.044200022668024495,-0.00797251189103297,0.007094345369638821,-0.02875178586625534,-0.0045408734021757345,0.03417221599019009,0.006989508468276678,0.00038984262964865505
moment,-0.049522968830324025,0.009322748903290795,0.06025433763107186,0.004018995544658697,0.006986915325926882,0.010262085472623812,0.0016817016384510243,-0.013570028449224341,0.013022089835234493,-0.007051000470752742
silence,-0.024777359024015684,-0.0034521731030912584,0.024105718368371932,0.005765256713920456,-0.005638589027862992,-5.4451599586323805e-05,0.002861050407788877,-0.0036271783997051574,-0.009606284920944218,-3.172997684777622e-05
thinking,-0.030243539203530033,0.011085460823302008,0.009072042730510757,-0.014832136891750336,0.027199985300562602,0.03188685303188652,0.03891039754289352,0.0072034770707346645,0.0016631639706548736,0.0065057817696575
wealth,-0.04180349323860908,0.031016198840850422,-0.04810501552238861,-0.019377191758242426,-0.036600275737413715,0.011881821398135943,-0.0025586050393349717,0.0360676605035253,0.022799231983611393,-0.01860249003212763
organization,-0.05087596668294961,0.062176268835538645,-0.027256922546919256,0.06984775267950952,-0.026755953553593698,-0.04844362296040873,-0.022062536801791724,-0.07821215741381415,-0.0285360239559636,0.03917495757922173
miles,-0.048426718072353415,-0.0541957268482361,0.00837196860001941,0.008153065309552926,0.02543450090054712,-0.04337934294049473,0.00030111634321370554,0.02644873252819871,0.02246783110387708,-0.024406174301774303
example,-0.02512873706927534,-0.005263391838315148,-0.00842640799738726,-0.007936293299761735,0.010278311917563817,-0.005269609064496104,-0.01429831134121127,0.010585630655943859,0.01334768922382746,-0.005691035107066178
paper,-0.03789530923902371,-0.00928140076356572,-0.006704368869295377,-0.0070221088612045166,0.013487235882783735,0.0005624772310460194,0.03025428453509568,0.01813637735096275,0.034008265857458295,-0.00734599566853409
facts,-0.0395874538420149,-0.0035960696653334744,-0.00763662318714411,0.009991148395349878,0.019820001944750178,0.08369922512001352,-0.02743981276709078,0.05193877836532565,-0.0031849564599062494,0.044455752940804207
liberty,-0.02380848169479907,0.007920005534315717,-0.010956249254262617,0.01345643087054785,-0.002550481447809587,0.01443994861026359,-0.0019450347994619222,-0.00987472458565262,-0.01069593338521261,0.0003655138347848541
watch,-0.02064331023561568,-0.0021476375600014445,0.03293911048311896,0.0074250923538371994,-0.003411895088326447,-0.0004527823975206934,-0.01360305032860746,0.0037184451922055097,0.02256137683744607,0.0068549270327293845
industry,-0.047476720178270704,0.051270466634800844,-0.0895773163141247,-0.042977389574589554,-0.08548932275829638,-0.029190895038994837,-0.018747738504874753,0.0024057052030165443,0.02241409002108102,0.0010937046361893118
moon,-0.20784146763733996,-0.6460478728937806,-0.11427016286580952,0.17789244415973537,-0.20548312366359922,-0.00591761824419422,0.31771170357093215,-0.07652468096785776,0.25837205552682935,0.02556816113250242
art,-0.03701493966146905,0.0041385884576839406,-0.017537836765416544,0.0011801137665491473,0.011127970634316205,-0.002913505280649115,-0.04103946532305907,-0.02782724214592022,0.0061589114394399545,-0.033531569780453165
week,-0.029891772288476195,0.0024671987906502916,0.003741149136155761,0.008346133047346629,-0.0011095376126341557,0.01505893990968282,0.030881458248111192,-0.002988344497841014,0.022353231061969122,-0.00027441772352972333
knowledge,-0.03781403372818491,-0.010429467956526502,-0.009311786731964592,-0.01913589293144611,0.004273778549453876,0.028426776874739178,-0.0264238283653085,0.006458368282446827,-0.05271006193668598,0.007100121181593247
2,-0.030038823449451076,0.03307264311011647,0.01501883150345482,0.07312407167664159,0.016831664965464958,0.01362835293239377,0.004418866430343955,-0.0265957995127465,-0.010937806952406658,0.005979406582302261
mass,-0.030338409483435008,0.005401298448815643,0.008238765462532948,0.02652555355395555,-0.015647830072307637,-0.030405209570804805,0.004856729865886534,0.025990631965305194,-0.009991767964861915,0.005347749410023441
practice,-0.024344229189596226,0.0022716868010630767,-0.013320749103335649,-0.015021096596744181,0.008577339553749586,-0.006463191123746682,-0.022269306179655064,0.0022510091752445697,0.024725334296444246,-0.015637273289030473
fact,-0.0456873270102213,0.02553525706706403,-0.02200771890168576,-0.018812725992163902,0.0014348291555855894,0.012921719224709735,0.006379957302015635,-0.007794354228423683,-0.019444583645117128,0.012397118274053287
right,-0.060208768730878416,0.03047473912460185,0.07743868707949422,0.010125913921917145,-0.03440924437783299,0.04870381438469194,0.03596307340644554,0.026744869714608765,0.027994305403729453,0.0003430188650533752
ways,-0.030136140767926093,0.004965167881022549,-0.014336823159479505,0.0031611094395897566,-0.005443640881769079,0.0053518705656541285,0.0457121110539399,0.0007266664238737063,0.01763823625668784,-0.0010786140449148226
child,-0.025541454500301923,0.003959409561064898,-0.0005281716662494038,-0.00042561079295349793,0.004590461484394674,0.020560754334726913,0.014333607859304372,-0.01123634833933939,-0.0033699296828147754,0.005799333863949438
plan,-0.034538310994359646,-0.04480637363097489,-0.04337525153974908,0.006299670015936919,-0.04930980001141598,-0.02051048820751066,0.05601355818967042,-0.03576430628281591,0.015220257236815813,0.013935030723474968
information,-0.030445150116901475,-0.043871411478852804,-0.0006437070406704338,0.029978780063579433,-0.037049091986862716,-0.021035803688447114,0.04257717896498089,-0.014089468636125101,-0.011629649493334003,0.014539174231711267
machinery,-0.026301698982802744,0.019862322035417976,-0.009636700616320732,0.0015538036420781358,-0.013213768677359152,0.012761848731847469,0.00476444448741081,0.022267987007304067,0.022785758969711734,-0.011992691792572679
